member_id,sr_no,state_raw,mp_name_raw,constituency_raw,allocated_amount,allocated_amount_raw,state,mp_name,mp_name_clean,has_title_prefix,name_case_consistent,name_has_double_space,constituency,amount_missing,amount_has_paise,constituency_category,constituency_base,member_key
310,310,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000.0,147000000,Uttar Pradesh,NEERAJ MAURYA,NEERAJ MAURYA,False,False,False,AONLA,False,False,general,AONLA,uttar pradesh|neeraj maurya|aonla
311,311,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000.0,147000000,Maharashtra,NILESH DNYANDEV LANKE,NILESH DNYANDEV LANKE,False,False,False,AHMEDNAGAR,False,False,general,AHMEDNAGAR,maharashtra|nilesh dnyandev lanke|ahmednagar
312,312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000.0,147000000,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,NIMUBEN JAYANTIBHAI BAMBHANIYA,False,False,False,BHAVNAGAR,False,False,general,BHAVNAGAR,gujarat|nimuben jayantibhai bambhaniya|bhavnagar
313,313,Jharkhand,Nishikant Dubey,GODDA,147000000.0,147000000,Jharkhand,Nishikant Dubey,Nishikant Dubey,False,True,False,GODDA,False,False,general,GODDA,jharkhand|nishikant dubey|godda
314,314,Maharashtra,Nitin Jairam Gadkari,NAGPUR,168195086.11,168195086.11,Maharashtra,Nitin Jairam Gadkari,Nitin Jairam Gadkari,False,True,False,NAGPUR,False,True,general,NAGPUR,maharashtra|nitin jairam gadkari|nagpur
315,315,Bihar,Nityanand Rai,UJJARPUR,147000000.0,147000000,Bihar,Nityanand Rai,Nityanand Rai,False,True,False,UJJARPUR,False,False,general,UJJARPUR,bihar|nityanand rai|ujjarpur
316,316,Rajasthan,Om Birla,KOTA,163906956.6,163906956.6,Rajasthan,Om Birla,Om Birla,False,True,False,KOTA,False,True,general,KOTA,rajasthan|om birla|kota
317,317,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,184758519.11,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,False,True,False,OSMANABAD,False,True,general,OSMANABAD,maharashtra|omprakash bhupalsinh alias pawan rajenimbalkar|osmanabad
318,318,Karnataka,P C Mohan,BANGALORE CENTRAL,159995711.11,159995711.11,Karnataka,P C Mohan,P C Mohan,False,True,False,BANGALORE CENTRAL,False,True,general,BANGALORE CENTRAL,karnataka|p c mohan|bangalore central
319,319,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000.0,147000000,Uttar Pradesh,Pankaj Chowdhary,Pankaj Chowdhary,False,True,False,MAHARAJGANJ_UP,False,False,general,MAHARAJGANJ (UP),uttar pradesh|pankaj chowdhary|maharajganj_up
320,320,Assam,PARIMAL SUKLABAIDYA,SILCHAR,148300157.11,148300157.11,Assam,PARIMAL SUKLABAIDYA,PARIMAL SUKLABAIDYA,False,False,False,SILCHAR,False,True,general,SILCHAR,assam|parimal suklabaidya|silchar
321,321,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000.0,147000000,Gujarat,PARSHOTTAMBHAI RUPALA,PARSHOTTAMBHAI RUPALA,False,False,False,RAJKOT,False,False,general,RAJKOT,gujarat|parshottambhai rupala|rajkot
322,322,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000.0,147000000,West Bengal,PARTHA BHOWMICK,PARTHA BHOWMICK,False,False,False,BARRACKPUR,False,False,general,BARRACKPUR,west bengal|partha bhowmick|barrackpur
323,323,Karnataka,Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,167541747.11,167541747.11,Karnataka,Parvatagouda Chandanagouda Gaddigoudar,Parvatagouda Chandanagouda Gaddigoudar,False,True,False,BAGALKOT,False,True,general,BAGALKOT,karnataka|parvatagouda chandanagouda gaddigoudar|bagalkot
324,324,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,DAMAN and DIU,245063957.0,245063957,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,PATEL UMESHBHAI BABUBHAI,False,False,False,DAMAN and DIU,False,False,general,DAMAN and DIU,the dadra and nagar haveli and daman and diu|patel umeshbhai babubhai|daman and diu
325,325,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000.0,147000000,West Bengal,PATHAN YUSUF,PATHAN YUSUF,False,False,False,BAHARAMPUR,False,False,general,BAHARAMPUR,west bengal|pathan yusuf|baharampur
326,326,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000.0,147000000,Assam,PHANI BHUSAN CHOUDHURY,PHANI BHUSAN CHOUDHURY,False,False,False,BARPETA,False,False,general,BARPETA,assam|phani bhusan choudhury|barpeta
327,327,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000.0,147000000,Maharashtra,Piyush Vedprakash Goyal,Piyush Vedprakash Goyal,False,True,False,MUMBAI NORTH,False,False,general,MUMBAI NORTH,maharashtra|piyush vedprakash goyal|mumbai north
328,328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000.0,147000000,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,PRABHAKAR REDDY VEMIREDDY,False,False,False,NELLORE(SC),False,False,sc,NELLORE,andhra pradesh|prabhakar reddy vemireddy|nellore(sc)
329,329,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000.0,147000000,Gujarat,Prabhubhai Nagarbhai Vasava,Prabhubhai Nagarbhai Vasava,False,True,False,BARDOLI(ST),False,False,st,BARDOLI,gujarat|prabhubhai nagarbhai vasava|bardoli(st)
330,330,Assam,Pradan Baruah,LAKHIMPUR,147000000.0,147000000,Assam,Pradan Baruah,Pradan Baruah,False,True,False,LAKHIMPUR,False,False,general,LAKHIMPUR,assam|pradan baruah|lakhimpur
331,331,Bihar,Pradeep Kumar Singh,ARARIA,147000000.0,147000000,Bihar,Pradeep Kumar Singh,Pradeep Kumar Singh,False,True,False,ARARIA,False,False,general,ARARIA,bihar|pradeep kumar singh|araria
332,332,Odisha,PRADEEP PUROHIT,BARGARH,147000000.0,147000000,Odisha,PRADEEP PUROHIT,PRADEEP PUROHIT,False,False,False,BARGARH,False,False,general,BARGARH,odisha|pradeep purohit|bargarh
333,333,Assam,Pradyut Bordoloi,NOWGONG,98000000.0,98000000,Assam,Pradyut Bordoloi,Pradyut Bordoloi,False,True,False,NOWGONG,False,False,general,NOWGONG,assam|pradyut bordoloi|nowgong
334,334,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000.0,147000000,Karnataka,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,False,True,False,DHARWAD,False,False,general,DHARWAD,karnataka|pralhad venkatesh joshi|dharwad
335,335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000.0,147000000,Maharashtra,PRANITI SUSHILKUMAR SHINDE,PRANITI SUSHILKUMAR SHINDE,False,False,False,SOLAPUR(SC),False,False,sc,SOLAPUR,maharashtra|praniti sushilkumar shinde|solapur(sc)
336,336,West Bengal,Prasun Banerjee,HOWRAH,147000000.0,147000000,West Bengal,Prasun Banerjee,Prasun Banerjee,False,True,False,HOWRAH,False,False,general,HOWRAH,west bengal|prasun banerjee|howrah
337,337,Odisha,Pratap Chandra Sarangi,BALASORE,147064254.11,147064254.11,Odisha,Pratap Chandra Sarangi,Pratap Chandra Sarangi,False,True,False,BALASORE,False,True,general,BALASORE,odisha|pratap chandra sarangi|balasore
338,338,Maharashtra,Prataprao Jadhav,BULDHANA,147000000.0,147000000,Maharashtra,Prataprao Jadhav,Prataprao Jadhav,False,True,False,BULDHANA,False,False,general,BULDHANA,maharashtra|prataprao jadhav|buldhana
339,339,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000.0,147000000,West Bengal,Pratima Mondal,Pratima Mondal,False,True,False,JOYNAGAR(SC),False,False,sc,JOYNAGAR,west bengal|pratima mondal|joynagar(sc)
340,340,Delhi,Praveen Khandelwal,CHANDINI CHOWK,147470276.0,147470276,Delhi,Praveen Khandelwal,Praveen Khandelwal,False,True,False,CHANDINI CHOWK,False,False,general,CHANDINI CHOWK,delhi|praveen khandelwal|chandini chowk
341,341,Uttar Pradesh,PRAVEEN PATEL,PHULPUR,151559884.09,151559884.09,Uttar Pradesh,PRAVEEN PATEL,PRAVEEN PATEL,False,False,False,PHULPUR,False,True,general,PHULPUR,uttar pradesh|praveen patel|phulpur
342,342,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),147000000.0,147000000,Uttar Pradesh,PRIYA SAROJ,PRIYA SAROJ,False,False,False,MACHHLISHAHR(SC),False,False,sc,MACHHLISHAHR,uttar pradesh|priya saroj|machhlishahr(sc)
343,343,Kerala,Priyanka Gandhi Vadra,WAYANAD,122500000.0,122500000,Kerala,Priyanka Gandhi Vadra,Priyanka Gandhi Vadra,False,True,False,WAYANAD,False,False,general,WAYANAD,kerala|priyanka gandhi vadra|wayanad
344,344,Karnataka,PRIYANKA SATISH JARKIHOLI,CHIKKODI,147000000.0,147000000,Karnataka,PRIYANKA SATISH JARKIHOLI,PRIYANKA SATISH JARKIHOLI,False,False,False,CHIKKODI,False,False,general,CHIKKODI,karnataka|priyanka satish jarkiholi|chikkodi
345,345,West Bengal,Prof Sougata Ray,DUM DUM,147000000.0,147000000,West Bengal,Prof Sougata Ray,Sougata Ray,True,True,False,DUM DUM,False,False,general,DUM DUM,west bengal|sougata ray|dum dum
346,346,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),147000000.0,147000000,Uttar Pradesh,Prof SP Singh Baghel,SP Singh Baghel,True,True,False,AGRA(SC),False,False,sc,AGRA,uttar pradesh|sp singh baghel|agra(sc)
347,347,Uttar Pradesh,PUSHPENDRA SAROJ,KAUSHAMBI(SC),147000000.0,147000000,Uttar Pradesh,PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,False,False,False,KAUSHAMBI(SC),False,False,sc,KAUSHAMBI,uttar pradesh|pushpendra saroj|kaushambi(sc)
348,348,Andhra Pradesh,Putta Mahesh Kumar,ELURU,147000000.0,147000000,Andhra Pradesh,Putta Mahesh Kumar,Putta Mahesh Kumar,False,True,False,ELURU,False,False,general,ELURU,andhra pradesh|putta mahesh kumar|eluru
349,349,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),147000000.0,147000000,Uttar Pradesh,R.K. CHAUDHARY,R.K. CHAUDHARY,False,False,False,MOHANLALGANJ(SC),False,False,sc,MOHANLALGANJ,uttar pradesh|r.k. chaudhary|mohanlalganj(sc)
350,350,Odisha,RABINDRA NARAYAN BEHERA,JAJPUR(SC),147064617.11,147064617.11,Odisha,RABINDRA NARAYAN BEHERA,RABINDRA NARAYAN BEHERA,False,False,False,JAJPUR(SC),False,True,sc,JAJPUR,odisha|rabindra narayan behera|jajpur(sc)
351,351,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000.0,147000000,West Bengal,RACHNA BANERJEE,RACHNA BANERJEE,False,False,False,HOOGHLY,False,False,general,HOOGHLY,west bengal|rachna banerjee|hooghly
352,352,Bihar,Radha Mohan Singh,PURVI CHAMPARAN,147000000.0,147000000,Bihar,Radha Mohan Singh,Radha Mohan Singh,False,True,False,PURVI CHAMPARAN,False,False,general,PURVI CHAMPARAN,bihar|radha mohan singh|purvi champaran
353,353,Karnataka,RADHAKRISHNA,GULBARGA(SC),147000000.0,147000000,Karnataka,RADHAKRISHNA,RADHAKRISHNA,False,False,False,GULBARGA(SC),False,False,sc,GULBARGA,karnataka|radhakrishna|gulbarga(sc)
354,354,Chhattisgarh,RADHE SHYAM RATHIYA,RAIGARH(ST),159706972.09,159706972.09,Chhattisgarh,RADHE SHYAM RATHIYA,RADHE SHYAM RATHIYA,False,False,False,RAIGARH(ST),False,True,st,RAIGARH,chhattisgarh|radhe shyam rathiya|raigarh(st)
355,355,Uttar Pradesh,RAHUL GANDHI,RAE BARELI,147000000.0,147000000,Uttar Pradesh,RAHUL GANDHI,RAHUL GANDHI,False,False,False,RAE BARELI,False,False,general,RAE BARELI,uttar pradesh|rahul gandhi|rae bareli
356,356,Rajasthan,Rahul Kaswan,CHURU,147000000.0,147000000,Rajasthan,Rahul Kaswan,Rahul Kaswan,False,True,False,CHURU,False,False,general,CHURU,rajasthan|rahul kaswan|churu
357,357,Madhya Pradesh,RAHUL SINGH LODHI,DAMOH,163058785.37,163058785.37,Madhya Pradesh,RAHUL SINGH LODHI,RAHUL SINGH LODHI,False,False,False,DAMOH,False,True,general,DAMOH,madhya pradesh|rahul singh lodhi|damoh
358,358,Bihar,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,147000000.0,147000000,Bihar,RAJ BHUSHAN CHOUDHARY,RAJ BHUSHAN CHOUDHARY,False,False,False,MUZAFFARPUR,False,False,general,MUZAFFARPUR,bihar|raj bhushan choudhary|muzaffarpur
359,359,Rajasthan,RAJ KUMAR ROAT,BANSWARA(ST),147000000.0,147000000,Rajasthan,RAJ KUMAR ROAT,RAJ KUMAR ROAT,False,False,False,BANSWARA(ST),False,False,st,BANSWARA,rajasthan|raj kumar roat|banswara(st)
360,360,Bihar,RAJA RAM SINGH,KARAKAT,147000000.0,147000000,Bihar,RAJA RAM SINGH,RAJA RAM SINGH,False,False,False,KARAKAT,False,False,general,KARAKAT,bihar|raja ram singh|karakat
361,361,Maharashtra,RAJABHAU,NASHIK,152878682.11,152878682.11,Maharashtra,RAJABHAU,RAJABHAU,False,False,False,NASHIK,False,True,general,NASHIK,maharashtra|rajabhau|nashik
362,362,Himachal Pradesh,RAJEEV BHARDWAJ,KANGRA,179388967.11,179388967.11,Himachal Pradesh,RAJEEV BHARDWAJ,RAJEEV BHARDWAJ,False,False,False,KANGRA,False,True,general,KANGRA,himachal pradesh|rajeev bhardwaj|kangra
363,363,Uttar Pradesh,RAJEEV RAI,GHOSI,147000000.0,147000000,Uttar Pradesh,RAJEEV RAI,RAJEEV RAI,False,False,False,GHOSI,False,False,general,GHOSI,uttar pradesh|rajeev rai|ghosi
364,364,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,147000000.0,147000000,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,RAJESH RANJAN ALIAS PAPPU YADAV,False,False,False,PURNEA,False,False,general,PURNEA,bihar|rajesh ranjan alias pappu yadav|purnea
365,365,Bihar,RAJESH VERMA,KHAGARIA,147000000.0,147000000,Bihar,RAJESH VERMA,RAJESH VERMA,False,False,False,KHAGARIA,False,False,general,KHAGARIA,bihar|rajesh verma|khagaria
366,366,Gujarat,Rajeshbhai Naranbhai Chudasama,JUNAGADH,147000000.0,147000000,Gujarat,Rajeshbhai Naranbhai Chudasama,Rajeshbhai Naranbhai Chudasama,False,True,False,JUNAGADH,False,False,general,JUNAGADH,gujarat|rajeshbhai naranbhai chudasama|junagadh
367,367,Bihar,Rajiv Pratap Rudy,SARAN,147000000.0,147000000,Bihar,Rajiv Pratap Rudy,Rajiv Pratap Rudy,False,True,False,SARAN,False,False,general,SARAN,bihar|rajiv pratap rudy|saran
368,368,Bihar,Rajiv Ranjan (Lalan) Singh,MUNGER,147000000.0,147000000,Bihar,Rajiv Ranjan (Lalan) Singh,Rajiv Ranjan (Lalan) Singh,False,True,False,MUNGER,False,False,general,MUNGER,bihar|rajiv ranjan (lalan) singh|munger
369,369,Uttar Pradesh,Rajkumar Chahar,FATEHPUR SIKRI,147000000.0,147000000,Uttar Pradesh,Rajkumar Chahar,Rajkumar Chahar,False,True,False,FATEHPUR SIKRI,False,False,general,FATEHPUR SIKRI,uttar pradesh|rajkumar chahar|fatehpur sikri
370,370,Uttar Pradesh,Rajnath Singh,LUCKNOW,154808797.11,154808797.11,Uttar Pradesh,Rajnath Singh,Rajnath Singh,False,True,False,LUCKNOW,False,True,general,LUCKNOW,uttar pradesh|rajnath singh|lucknow
371,371,Gujarat,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,147000000.0,147000000,Gujarat,RAJPALSINH MAHENDRASINH JADAV,RAJPALSINH MAHENDRASINH JADAV,False,False,False,PANCHMAHAL,False,False,general,PANCHMAHAL,gujarat|rajpalsinh mahendrasinh jadav|panchmahal
372,372,West Bengal,Raju Bista,DARJEELING,147000000.0,147000000,West Bengal,Raju Bista,Raju Bista,False,True,False,DARJEELING,False,False,general,DARJEELING,west bengal|raju bista|darjeeling
373,373,Uttar Pradesh,RAKESH RATHOR,SITAPUR,147000000.0,147000000,Uttar Pradesh,RAKESH RATHOR,RAKESH RATHOR,False,False,False,SITAPUR,False,False,general,SITAPUR,uttar pradesh|rakesh rathor|sitapur
374,374,Assam,RAKIBUL HUSSAIN,DHUBRI,147000000.0,147000000,Assam,RAKIBUL HUSSAIN,RAKIBUL HUSSAIN,False,False,False,DHUBRI,False,False,general,DHUBRI,assam|rakibul hussain|dhubri
375,375,Uttar Pradesh,RAM PRASAD CHAUDHARY,BASTI,204176957.11,204176957.11,Uttar Pradesh,RAM PRASAD CHAUDHARY,RAM PRASAD CHAUDHARY,False,False,False,BASTI,False,True,general,BASTI,uttar pradesh|ram prasad chaudhary|basti
376,376,Uttar Pradesh,Ram Shiromani,SHRAWASTI,151746878.11,151746878.11,Uttar Pradesh,Ram Shiromani,Ram Shiromani,False,True,False,SHRAWASTI,False,True,general,SHRAWASTI,uttar pradesh|ram shiromani|shrawasti
377,377,Telangana,RAMASAHAYAM RAGHURAM REDDY,KHAMMAM,147000000.0,147000000,Telangana,RAMASAHAYAM RAGHURAM REDDY,RAMASAHAYAM RAGHURAM REDDY,False,False,False,KHAMMAM,False,False,general,KHAMMAM,telangana|ramasahayam raghuram reddy|khammam
378,378,Uttar Pradesh,RAMASHANKAR RAJBHAR,SALEMPUR,160056927.07,160056927.07,Uttar Pradesh,RAMASHANKAR RAJBHAR,RAMASHANKAR RAJBHAR,False,False,False,SALEMPUR,False,True,general,SALEMPUR,uttar pradesh|ramashankar rajbhar|salempur
379,379,Uttar Pradesh,RAMBHUAL NISHAD,SULTANPUR,151231957.11,151231957.11,Uttar Pradesh,RAMBHUAL NISHAD,RAMBHUAL NISHAD,False,False,False,SULTANPUR,False,True,general,SULTANPUR,uttar pradesh|rambhual nishad|sultanpur
380,380,Uttar Pradesh,RAMESH AWASTHI,KANPUR,147000000.0,147000000,Uttar Pradesh,RAMESH AWASTHI,RAMESH AWASTHI,False,False,False,KANPUR,False,False,general,KANPUR,uttar pradesh|ramesh awasthi|kanpur
381,381,Karnataka,Ramesh Chandappa Jigajinagi,BIJAPUR(SC),269500000.0,269500000,Karnataka,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,False,True,False,BIJAPUR(SC),False,False,sc,BIJAPUR,karnataka|ramesh chandappa jigajinagi|bijapur(sc)
382,382,Bihar,Ramprit Mandal,JHANJHARPUR,147000000.0,147000000,Bihar,Ramprit Mandal,Ramprit Mandal,False,True,False,JHANJHARPUR,False,False,general,JHANJHARPUR,bihar|ramprit mandal|jhanjharpur
383,383,Delhi,Ramvir Singh Bidhuri,SOUTH DELHI,147559100.0,147559100,Delhi,Ramvir Singh Bidhuri,Ramvir Singh Bidhuri,False,True,False,SOUTH DELHI,False,False,general,SOUTH DELHI,delhi|ramvir singh bidhuri|south delhi
384,384,Assam,RANJIT DUTTA,Sonitpur,147000000.0,147000000,Assam,RANJIT DUTTA,RANJIT DUTTA,False,False,False,Sonitpur,False,False,general,Sonitpur,assam|ranjit dutta|sonitpur
385,385,Haryana,Rao Inderjit Singh,GURGAON,147000000.0,147000000,Haryana,Rao Inderjit Singh,Rao Inderjit Singh,False,True,False,GURGAON,False,False,general,GURGAON,haryana|rao inderjit singh|gurgaon
386,386,Rajasthan,Rao Rajendra Singh,JAIPUR RURAL,147000000.0,147000000,Rajasthan,Rao Rajendra Singh,Rao Rajendra Singh,False,True,False,JAIPUR RURAL,False,False,general,JAIPUR RURAL,rajasthan|rao rajendra singh|jaipur rural
387,387,Bihar,Ravi Shankar Prasad,PATNA SAHIB,147000000.0,147000000,Bihar,Ravi Shankar Prasad,Ravi Shankar Prasad,False,True,False,PATNA SAHIB,False,False,general,PATNA SAHIB,bihar|ravi shankar prasad|patna sahib
388,388,Maharashtra,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,147000000.0,147000000,Maharashtra,RAVINDRA DATTARAM WAIKAR,RAVINDRA DATTARAM WAIKAR,False,False,False,MUMBAI NORTH WEST,False,False,general,MUMBAI NORTH WEST,maharashtra|ravindra dattaram waikar|mumbai north west
389,389,Uttar Pradesh,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,GORAKHPUR,147000000.0,147000000,Uttar Pradesh,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,False,True,False,GORAKHPUR,False,False,general,GORAKHPUR,uttar pradesh|ravindra shyamnarayan alias ravi kishan shukla|gorakhpur
390,390,Maharashtra,Ravindra Vasantrao Chavan,NANDED,147000000.0,147000000,Maharashtra,Ravindra Vasantrao Chavan,Ravindra Vasantrao Chavan,False,True,False,NANDED,False,False,general,NANDED,maharashtra|ravindra vasantrao chavan|nanded
391,391,Mizoram,RICHARD VANLALHMANGAIHA,MIZORAM (ST),147000000.0,147000000,Mizoram,RICHARD VANLALHMANGAIHA,RICHARD VANLALHMANGAIHA,False,False,False,MIZORAM (ST),False,False,st,MIZORAM,mizoram|richard vanlalhmangaiha|mizoram (st)
392,392,Tamil Nadu,ROBERT BRUCE C,TIRUNELVELI,147475440.11,147475440.11,Tamil Nadu,ROBERT BRUCE C,ROBERT BRUCE C,False,False,False,TIRUNELVELI,False,True,general,TIRUNELVELI,tamil nadu|robert bruce c|tirunelveli
393,393,Madhya Pradesh,Rodmal Nagar,RAJGARH,147000000.0,147000000,Madhya Pradesh,Rodmal Nagar,Rodmal Nagar,False,True,False,RAJGARH,False,False,general,RAJGARH,madhya pradesh|rodmal nagar|rajgarh
394,394,Chhattisgarh,ROOP KUMARI CHOUDHARY,MAHASAMUND,153035414.0,153035414,Chhattisgarh,ROOP KUMARI CHOUDHARY,ROOP KUMARI CHOUDHARY,False,False,False,MAHASAMUND,False,False,general,MAHASAMUND,chhattisgarh|roop kumari choudhary|mahasamund
395,395,Uttar Pradesh,RUCHI VIRA,MORADABAD,147000000.0,147000000,Uttar Pradesh,RUCHI VIRA,RUCHI VIRA,False,False,False,MORADABAD,False,False,general,MORADABAD,uttar pradesh|ruchi vira|moradabad
396,396,Odisha,RUDRA NARAYAN PANY,DHENKANAL,155013957.11,155013957.11,Odisha,RUDRA NARAYAN PANY,RUDRA NARAYAN PANY,False,False,False,DHENKANAL,False,True,general,DHENKANAL,odisha|rudra narayan pany|dhenkanal
397,397,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,147000000.0,147000000,Nagaland,S SUPONGMEREN JAMIR,S SUPONGMEREN JAMIR,False,False,False,NAGALAND,False,False,general,NAGALAND,nagaland|s supongmeren jamir|nagaland
398,398,Tamil Nadu,S Venkatesan,MADURAI,147000000.0,147000000,Tamil Nadu,S Venkatesan,S Venkatesan,False,True,False,MADURAI,False,False,general,MADURAI,tamil nadu|s venkatesan|madurai
399,399,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,180589332.34,Tamil Nadu,S. Jagathrakshakan,S. Jagathrakshakan,False,True,False,ARAKKONAM,False,True,general,ARAKKONAM,tamil nadu|s. jagathrakshakan|arakkonam
400,400,Tamil Nadu,SACHITHANANTHAM R,DINDIGUL,147000000.0,147000000,Tamil Nadu,SACHITHANANTHAM R,SACHITHANANTHAM R,False,False,False,DINDIGUL,False,False,general,DINDIGUL,tamil nadu|sachithanantham r|dindigul
401,401,Karnataka,SAGAR ESHWAR KHANDRE,BIDAR,147000000.0,147000000,Karnataka,SAGAR ESHWAR KHANDRE,SAGAR ESHWAR KHANDRE,False,False,False,BIDAR,False,False,general,BIDAR,karnataka|sagar eshwar khandre|bidar
402,402,Meghalaya,SALENG A SANGMA,TURA,147000000.0,147000000,Meghalaya,SALENG A SANGMA,SALENG A SANGMA,False,False,False,TURA,False,False,general,TURA,meghalaya|saleng a sangma|tura
403,403,Odisha,SAMBIT PATRA,PURI,147000000.0,147000000,Odisha,SAMBIT PATRA,SAMBIT PATRA,False,False,False,PURI,False,False,general,PURI,odisha|sambit patra|puri
404,404,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,180420041.4,Uttar Pradesh,SANATAN PANDEY,SANATAN PANDEY,False,False,False,BALLIA,False,True,general,BALLIA,uttar pradesh|sanatan pandey|ballia
405,405,Maharashtra,SANJAY DINA PATIL,MUMBAI NORTH EAST,147000000.0,147000000,Maharashtra,SANJAY DINA PATIL,SANJAY DINA PATIL,False,False,False,MUMBAI NORTH EAST,False,False,general,MUMBAI NORTH EAST,maharashtra|sanjay dina patil|mumbai north east
406,406,Maharashtra,Sanjay Haribhau Jadhav,PARBHANI,147000000.0,147000000,Maharashtra,Sanjay Haribhau Jadhav,Sanjay Haribhau Jadhav,False,True,False,PARBHANI,False,False,general,PARBHANI,maharashtra|sanjay haribhau jadhav|parbhani
407,407,Bihar,Sanjay Jaiswal,PASCHIM CHAMPARAN,147000000.0,147000000,Bihar,Sanjay Jaiswal,Sanjay Jaiswal,False,True,False,PASCHIM CHAMPARAN,False,False,general,PASCHIM CHAMPARAN,bihar|sanjay jaiswal|paschim champaran
408,408,Telangana,Sanjay Kumar Bandi,KARIMNAGAR,172775317.11,172775317.11,Telangana,Sanjay Kumar Bandi,Sanjay Kumar Bandi,False,True,False,KARIMNAGAR,False,True,general,KARIMNAGAR,telangana|sanjay kumar bandi|karimnagar
409,409,Jharkhand,Sanjay Seth,RANCHI,147064357.11,147064357.11,Jharkhand,Sanjay Seth,Sanjay Seth,False,True,False,RANCHI,False,True,general,RANCHI,jharkhand|sanjay seth|ranchi
410,410,Maharashtra,Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,185640423.0,185640423,Maharashtra,Sanjay Uttamrao Deshmukh,Sanjay Uttamrao Deshmukh,False,True,False,YAVATMAL-WASHIM,False,False,general,YAVATMAL-WASHIM,maharashtra|sanjay uttamrao deshmukh|yavatmal-washim
411,411,Rajasthan,SANJNA JATAV,BHARATPUR(SC),147000000.0,147000000,Rajasthan,SANJNA JATAV,SANJNA JATAV,False,False,False,BHARATPUR(SC),False,False,sc,BHARATPUR,rajasthan|sanjna jatav|bharatpur(sc)
412,412,Chhattisgarh,Santosh Pandey,RAJNANDGAON,147000000.0,147000000,Chhattisgarh,Santosh Pandey,Santosh Pandey,False,True,False,RAJNANDGAON,False,False,general,RAJNANDGAON,chhattisgarh|santosh pandey|rajnandgaon
413,413,Odisha,Saptagiri Sankar Ulaka,KORAPUT(ST),269500000.0,269500000,Odisha,Saptagiri Sankar Ulaka,Saptagiri Sankar Ulaka,False,True,False,KORAPUT(ST),False,False,st,KORAPUT,odisha|saptagiri sankar ulaka|koraput(st)
414,414,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),150850348.15,150850348.15,Punjab,SARABJEET SINGH KHALSA,SARABJEET SINGH KHALSA,False,False,False,FARIDKOT(SC),False,True,sc,FARIDKOT,punjab|sarabjeet singh khalsa|faridkot(sc)
415,415,Tamil Nadu,Sasikanth Senthil,TIRUVALLUR(SC),171500000.0,171500000,Tamil Nadu,Sasikanth Senthil,Sasikanth Senthil,False,True,False,TIRUVALLUR(SC),False,False,sc,TIRUVALLUR,tamil nadu|sasikanth senthil|tiruvallur(sc)
